Latitude,Longitude,Magnitude,Depth,Geo_Cluster,Multi_Cluster
35.03,27.22,4.3,74.0,1,0
36.8088,31.1087,4.2,86.2,1,0
36.9808,29.2805,4.5,5.0,1,0
36.9692,29.2433,4.4,5.0,1,0
37.0107,29.2458,5.1,5.0,1,0
39.0758,41.091,4.2,4.7,0,0
39.2982,40.7498,4.5,5.0,0,0
39.3365,27.7332,4.4,7.9,1,0
36.4645,40.8837,4.4,5.0,6,0
39.93,41.8,4.0,10.0,0,0
37.8,44.62,4.0,5.0,0,0
36.8188,28.0427,4.1,80.2,1,0
35.35,26.98,4.3,24.0,1,0
39.7577,27.7553,4.0,8.2,1,0
37.152,42.9497,4.0,5.4,0,0
37.3782,44.2318,4.5,6.5,0,0
37.5623,44.156,4.2,5.0,0,0
39.2252,29.4192,4.0,5.3,1,0
37.8343,36.9478,4.2,3.9,0,0
37.842,36.997,4.4,4.0,0,0
38.8277,26.3972,4.4,10.5,1,0
36.8898,26.2773,5.2,44.0,1,0
39.2588,41.0418,5.4,5.0,0,0
36.2758,40.898,4.1,2.7,6,0
38.1383,37.4308,4.6,5.0,0,0
39.5457,38.5512,4.2,5.0,0,0
40.7868,30.0902,4.0,5.2,1,0
38.872,27.7413,4.0,10.5,1,0
38.7638,32.5882,4.0,5.0,2,0
41.29,43.8,4.0,10.0,3,0
36.2243,27.6498,4.0,32.1,1,0
41.07,44.14,4.0,15.0,3,0
36.3072,44.6298,4.8,6.6,-1,-1
35.49,27.7,4.0,25.0,1,0
35.0045,26.9137,4.3,9.5,1,0
38.9,26.39,4.1,10.0,1,0
38.86,26.31,4.0,17.0,1,0
36.27,26.51,4.3,96.0,1,0
38.9378,43.913,4.1,5.0,0,0
37.3147,33.2805,4.5,6.0,-1,0
38.8072,42.284,4.2,3.1,0,0
35.3468,26.15,4.2,38.3,1,0
38.5548,31.2235,4.0,5.3,1,0
38.308,39.2907,4.2,5.0,0,0
38.0427,30.9278,4.3,5.0,1,0
38.047,30.922,4.2,6.0,1,0
37.998,30.9378,4.9,5.5,1,0
38.0073,30.9513,4.7,6.0,1,0
38.9493,44.4637,4.3,5.0,0,0
35.83,28.33,4.0,6.0,1,0
38.0065,30.9127,4.2,8.9,1,0
37.9908,30.9105,4.7,5.7,1,0
38.0028,30.9182,4.8,5.7,1,0
38.65,44.37,4.0,14.0,0,0
39.0853,40.4013,4.0,5.0,0,0
39.0628,40.3953,4.7,5.0,0,0
39.0575,40.385,4.8,5.0,0,0
38.0567,38.7658,4.0,5.0,0,0
37.22,28.5,4.2,5.0,1,0
38.3797,39.2137,4.8,4.4,0,0
38.343,39.2335,4.9,5.5,0,0
37.432,35.8585,4.1,21.0,0,0
36.71,27.1,4.0,131.0,1,-1
38.3525,39.307,5.9,7.5,0,0
40.499,42.3513,4.3,5.0,0,0
36.08,28.0,4.5,86.0,1,0
39.82,34.07,4.0,5.0,9,0
38.4155,39.1627,4.4,3.2,0,0
38.4102,39.1295,4.2,5.0,0,0
38.404,39.0475,5.4,5.0,0,0
36.55,29.94,4.0,52.0,1,0
35.7563,29.7573,5.0,5.2,1,0
38.0553,38.7628,4.0,5.3,0,0
38.7432,40.0858,4.8,5.0,0,0
38.1212,28.751,4.5,3.6,1,0
39.606,42.829,5.0,5.0,-1,0
35.2163,31.2023,4.9,23.1,1,-1
35.2758,31.206,4.2,10.9,1,0
37.9312,30.6082,4.2,7.8,1,0
40.24,44.72,4.0,5.0,-1,0
38.0302,38.8017,4.2,5.0,0,0
35.05,26.84,4.9,64.0,1,0
40.4,28.31,4.3,11.0,1,0
36.92,30.35,4.2,5.0,1,0
36.4852,26.913,4.0,112.8,1,0
39.946,42.6213,4.5,5.0,0,0
40.1418,32.6973,4.4,6.8,2,0
39.4293,40.6477,4.9,5.0,0,0
40.4162,28.9878,5.2,12.5,1,0
38.9185,44.5525,4.5,5.0,0,0
40.2617,27.985,5.2,10.9,1,0
39.9283,40.7648,4.0,3.7,0,0
39.9362,40.7263,4.4,5.0,0,0
37.83,29.19,4.2,10.0,1,0
39.12,44.25,4.0,5.0,0,0
35.76,35.59,4.5,17.0,0,0
36.88,32.31,4.0,16.0,-1,0
35.91,35.75,4.0,22.0,0,0
36.45,27.72,4.3,81.0,1,0
35.78,26.57,4.0,16.0,1,0
35.057,26.9162,5.1,67.8,1,0
38.4,44.78,4.0,10.0,0,0
39.3612,40.8205,4.4,5.0,0,0
38.0298,38.1663,4.1,6.1,0,0
38.7862,26.7523,4.0,24.8,1,0
35.8713,27.305,4.3,23.2,1,0
38.8117,26.6988,4.0,17.2,1,0
38.7612,26.6772,4.2,23.4,1,0
39.3412,40.9098,4.9,5.0,0,0
36.0008,28.1765,4.2,14.3,1,0
36.8008,44.9282,4.0,5.2,0,0
35.15,26.42,4.3,22.0,1,0
38.1715,26.6412,4.2,8.3,1,0
35.08,26.46,4.0,15.0,1,0
37.671,43.8357,4.3,2.8,0,0
37.9207,28.6738,4.1,9.2,1,0
37.94,28.68,4.5,7.0,1,0
38.31,44.94,4.2,28.0,0,-1
37.9915,42.6518,4.8,9.9,0,0
39.3603,44.2373,4.3,6.3,0,0
37.481,36.8297,4.0,12.5,0,0
36.6467,26.915,4.4,133.5,1,-1
37.01,28.28,4.1,3.0,1,0
37.0112,28.309,4.3,9.2,1,0
38.1932,26.5217,4.3,8.1,1,0
39.3908,33.1008,4.0,5.0,2,0
39.78,41.71,4.0,15.0,0,0
37.868,26.6502,4.0,7.3,1,0
35.1587,26.9943,4.7,63.9,1,0
39.0217,37.138,4.1,5.7,0,0
40.7108,30.3648,4.5,8.7,1,0
35.475,27.7025,4.0,47.3,1,0
36.8938,35.9477,4.2,16.7,0,0
36.6457,34.7518,4.1,6.4,-1,0
36.9857,28.244,4.3,7.4,1,0
36.97,28.3,4.1,11.0,1,0
39.7282,38.7493,4.2,8.7,0,0
38.5133,39.3145,4.3,5.0,0,0
40.9748,33.2908,4.2,6.4,2,0
38.8,27.78,4.3,14.0,1,0
35.86,26.79,4.1,71.0,1,0
39.4,33.13,4.3,5.0,2,0
41.36,43.75,4.1,5.0,3,0
39.3647,40.8557,5.3,5.0,0,0
35.11,27.16,4.8,64.0,1,0
35.25,28.0,4.0,57.2,1,0
38.2897,38.8255,5.3,9.4,0,0
39.93,40.74,4.1,10.0,0,0
38.1178,26.5558,4.1,12.0,1,0
38.15,26.59,4.0,12.0,1,0
38.17,26.58,4.1,12.0,1,0
40.679,27.303,4.1,13.0,1,0
38.173,26.5142,4.0,15.6,1,0
38.11,26.59,4.1,6.0,1,0
38.13,26.58,4.8,6.0,1,0
38.1335,26.6568,4.1,5.5,1,0
38.1,26.64,4.5,13.0,1,0
38.1438,26.7343,4.0,5.5,1,0
38.18,26.57,4.0,15.0,1,0
40.03,37.58,4.3,5.0,8,0
38.13,26.52,4.4,13.0,1,0
38.1322,26.6145,4.0,5.4,1,0
38.17,26.6,4.0,13.0,1,0
38.14,26.7,4.0,13.0,1,0
38.16,26.59,4.0,10.0,1,0
38.2078,26.6187,4.0,18.1,1,0
38.1,26.67,4.3,20.0,1,0
38.1812,26.594,5.9,8.0,1,-1
37.8353,27.1658,4.2,10.5,1,0
38.14,26.7,4.0,12.0,1,0
38.17,26.7,4.6,14.0,1,0
38.15,26.68,4.0,15.0,1,0
38.16,26.55,4.4,14.0,1,0
38.7523,39.049,4.3,5.0,0,0
38.1647,26.5702,4.0,10.7,1,0
38.1648,26.5577,4.3,16.1,1,0
38.21,26.66,4.0,14.0,1,0
38.12,26.56,4.4,11.0,1,0
38.1373,26.7155,4.0,7.9,1,0
38.18,26.58,4.1,18.0,1,0
38.16,26.69,4.0,14.0,1,0
38.12,26.75,4.2,15.0,1,0
38.14,26.61,4.5,30.0,1,0
38.15,26.58,5.3,17.0,1,0
38.157,26.5268,5.9,9.1,1,-1
38.1318,26.5855,4.7,15.0,1,0
38.1917,26.6075,4.6,15.3,1,0
38.1452,26.6053,4.3,15.3,1,0
38.1452,26.6035,4.2,8.6,1,0
38.1753,26.5627,4.1,20.2,1,0
38.1455,26.5287,5.7,10.1,1,-1
35.5257,27.454,4.9,3.3,1,0
36.43,44.97,4.0,10.0,-1,0
40.5702,33.0217,4.0,7.5,2,0
39.3493,44.3992,4.2,5.0,0,0
39.14,27.89,4.1,17.0,1,0
40.5248,36.8268,4.2,5.0,5,0
36.72,27.36,4.1,5.0,1,0
39.35,41.09,4.3,15.0,0,0
39.35,33.1,4.6,6.0,2,0
35.01,26.6,4.6,45.0,1,0
39.37,26.92,4.1,18.0,1,0
36.58,26.76,4.5,134.0,1,-1
39.4,33.11,4.2,2.0,2,0
39.41,33.06,4.6,7.0,2,0
39.41,33.09,4.8,10.0,2,0
39.39,33.1,4.0,9.0,2,0
36.05,29.12,4.1,38.0,1,0
39.4,33.09,4.2,7.0,2,0
39.42,33.07,4.5,17.0,2,0
39.42,33.13,4.2,6.0,2,0
39.41,33.1,5.3,16.0,2,-1
36.96,36.03,4.1,22.0,0,0
35.27,26.41,4.0,35.0,1,0
38.66,44.77,4.1,10.0,0,0
36.53,28.08,4.3,68.0,1,0
35.02,26.92,4.3,75.0,1,0
40.49,37.36,4.0,2.0,5,0
40.41,37.4,4.0,10.0,5,0
39.12,36.04,4.3,5.0,4,0
35.93,26.82,4.0,31.0,1,0
35.03,27.16,4.7,82.0,1,0
37.79,26.71,4.1,20.0,1,0
37.82,26.75,4.4,19.0,1,0
37.8,26.72,4.3,14.0,1,0
39.72,29.13,4.3,13.0,1,0
39.3623,40.9178,5.7,5.0,0,0
37.53,43.88,4.7,10.0,0,0
35.6285,27.19,4.0,13.0,1,0
37.6528,43.8433,4.0,27.7,0,0
36.9847,42.0358,4.1,18.6,0,0
35.033,27.6035,4.2,40.6,1,0
35.38,39.13,4.6,10.0,-1,0
37.56,43.65,4.0,29.0,0,0
35.82,29.59,4.3,32.0,1,0
38.6217,30.7803,4.5,5.0,1,0
35.655,31.5307,4.9,23.6,1,0
35.82,31.06,4.2,37.0,1,0
37.9257,26.999,4.0,5.3,1,0
40.3488,37.3393,4.9,9.6,5,0
40.3673,37.3662,4.7,5.0,5,0
40.66,34.79,4.8,9.0,2,0
39.4308,40.7068,4.1,13.6,0,0
39.3877,40.7882,4.7,5.0,0,0
39.3888,40.8005,5.5,5.0,0,0
37.76,26.84,4.3,14.0,1,0
37.7667,26.8097,4.2,13.9,1,0
35.47,27.07,4.0,85.0,1,0
39.4078,40.7807,4.5,5.0,0,0
39.3475,40.8847,5.9,5.0,0,-1
39.39,40.9,4.1,10.0,0,0
39.3577,40.8217,4.0,5.6,0,0
39.3883,40.8538,5.7,5.0,0,0
37.8907,43.9168,4.1,10.1,0,0
37.77,43.76,4.7,8.0,0,0
37.743,43.947,4.1,20.6,0,0
37.723,43.6222,4.5,5.9,0,0
38.72,44.79,4.3,26.0,0,0
35.7565,29.5897,5.3,13.6,1,0
38.2317,29.688,4.1,6.9,1,0
37.7,43.6,4.1,5.0,0,0
37.57,43.68,5.8,22.0,0,-1
36.6377,35.221,4.0,23.7,-1,0
35.7965,29.6023,5.8,15.3,1,-1
36.912,27.6788,4.1,8.3,1,0
36.9,27.71,4.2,12.0,1,0
39.19,27.72,4.1,13.0,1,0
37.0727,27.784,4.0,8.5,1,0
37.019,27.7387,5.0,14.2,1,0
37.0072,27.8002,5.3,16.5,1,0
36.94,44.49,4.4,10.0,0,0
40.38,32.93,4.4,10.0,2,0
36.94,28.2,4.3,18.0,1,0
36.98,28.21,4.0,13.0,1,0
36.0,27.17,4.2,46.0,1,0
37.05,28.19,4.0,10.0,1,0
37.05,28.26,5.3,11.0,1,0
40.57,32.93,4.2,10.0,2,0
39.26,27.96,4.4,11.0,1,0
35.2,27.74,4.0,38.0,1,0
39.21,27.72,4.5,8.0,1,0
38.95,26.66,4.0,10.0,1,0
37.66,26.66,4.1,5.0,1,0
36.94,30.32,4.2,6.0,1,0
39.64,38.51,4.3,10.0,0,0
40.79,29.02,4.0,13.0,1,0
36.78,34.36,4.2,9.0,-1,0
38.59,43.16,4.0,9.0,0,0
38.41,39.23,4.1,7.0,0,0
35.08,27.68,4.8,72.0,1,0
38.69,31.2,4.2,10.0,1,0
37.77,29.14,4.0,5.0,1,0
38.45,39.14,4.1,2.0,0,0
38.68,31.22,4.4,10.0,1,0
36.56,27.88,4.5,76.0,1,0
35.98,27.37,4.4,33.0,1,0
36.17,27.4,4.2,36.0,1,0
36.81,34.35,4.5,8.0,-1,0
38.4,39.15,4.2,10.0,0,0
38.42,39.22,4.5,10.0,0,0
38.38,39.16,4.3,10.0,0,0
40.83,26.43,4.2,10.0,1,0
38.37,39.22,5.5,10.0,0,0
37.31,27.87,4.2,15.0,1,0
37.14,27.74,4.3,8.0,1,0
37.26,27.9,5.0,13.0,1,0
37.07,27.81,4.1,9.0,1,0
37.13,27.74,5.0,2.0,1,0
37.11,27.74,4.3,1.0,1,0
37.09,27.65,5.4,18.0,1,0
37.0,27.73,4.1,11.0,1,0
37.07,27.7,5.0,7.0,1,0
39.62,43.9,4.6,10.0,0,0
36.68,27.91,4.3,80.0,1,0
35.38,27.29,4.1,39.0,1,0
38.36,39.21,4.0,3.0,0,0
36.74,26.53,4.0,10.0,1,0
37.53,36.0,4.0,7.0,0,0
41.06,33.43,4.3,11.0,2,0
38.49,31.33,4.3,10.0,1,0
37.1,27.59,4.3,19.0,1,0
39.63,43.94,5.2,10.0,0,0
40.9,26.08,4.5,7.0,1,0
38.43,30.2,4.3,7.0,1,0
36.71,26.47,4.0,22.0,1,0
40.51,30.6,4.0,7.0,1,0
37.49,36.31,4.2,11.0,0,0
36.21,28.14,4.1,75.0,1,0
40.7,29.33,4.3,10.0,1,0
37.55,29.65,4.1,9.0,1,0
39.94,40.71,4.1,10.0,0,0
40.61,27.7,4.1,16.0,1,0
39.14,29.48,4.1,6.0,1,0
40.75,31.64,4.6,10.0,1,0
39.95,40.8,4.6,10.0,0,0
39.93,40.83,5.1,10.0,0,0
39.93,40.75,4.3,10.0,0,0
39.92,40.82,5.4,10.0,0,0
38.91,26.74,4.2,16.0,1,0
37.22,30.4,4.1,30.0,1,0
38.01,38.24,5.0,6.0,0,0
35.96,30.53,4.9,11.0,1,0
36.98,28.65,4.3,9.0,1,0
39.19,32.6,4.5,10.0,2,0
39.19,32.67,4.1,2.0,2,0
39.86,29.24,4.0,9.0,1,0
39.88,29.24,4.6,13.0,1,0
38.96,26.81,4.3,14.0,1,0
37.05,36.34,4.2,16.0,0,0
37.28,28.2,4.0,5.0,1,0
37.72,42.49,4.8,5.0,0,0
39.8,30.54,4.2,11.0,1,0
40.54,35.81,4.2,2.0,-1,0
39.62,38.16,4.6,2.0,0,0
35.62,27.52,4.0,7.0,1,0
36.53,26.67,4.9,91.0,1,-1
37.68,27.55,4.0,10.0,1,0
38.13,28.83,4.1,6.0,1,0
38.11,28.89,5.4,7.0,1,0
38.11,28.87,4.9,6.0,1,0
40.89,31.53,4.1,8.0,1,0
38.14,28.86,5.2,4.0,1,0
38.33,38.98,5.4,6.0,0,0
40.39,26.19,5.6,12.0,1,-1
40.4,26.19,4.1,12.0,1,0
39.02,28.03,4.6,11.0,1,0
39.3,28.2,4.1,10.0,1,0
40.21,27.94,4.9,17.0,1,0
35.97,30.77,4.2,16.0,1,0
35.19,27.39,4.1,34.0,1,0
40.78,30.96,4.5,14.0,1,0
35.48,26.5,4.1,8.0,1,0
38.2,26.93,4.4,8.0,1,0
36.93,31.57,4.7,11.0,1,0
38.2,26.79,4.1,8.0,1,0
38.21,26.79,5.9,11.0,1,-1
35.09,26.33,4.1,6.0,1,0
40.74,30.66,4.1,9.0,1,0
35.14,32.17,4.1,24.0,1,0
38.28,27.28,4.2,11.0,1,0
35.64,28.03,4.2,1.0,1,0
35.29,31.43,4.2,40.0,1,0
39.31,27.84,4.3,8.0,1,0
39.06,28.01,4.2,8.0,1,0
38.48,26.52,4.2,17.0,1,0
37.03,26.73,4.1,8.0,1,0
35.77,28.02,4.4,11.0,1,0
36.81,26.49,4.0,10.0,1,0
40.53,28.32,4.1,7.0,1,0
40.81,27.84,4.3,12.0,1,0
38.36,28.12,4.1,8.0,1,0
38.31,28.1,4.0,9.0,1,0
38.7,30.87,5.6,10.0,1,-1
38.69,27.49,5.2,5.0,1,0
36.83,26.65,4.2,10.0,1,0
37.64,26.99,4.0,10.0,1,0
38.14,26.91,4.0,11.0,1,0
38.18,26.93,4.1,13.0,1,0
38.17,26.99,4.2,56.0,1,0
38.03,27.06,4.7,10.0,1,0
38.16,26.99,5.7,17.0,1,-1
37.24,26.73,4.1,10.0,1,0
36.2,31.0,4.0,10.0,1,0
35.6,26.63,4.0,42.0,1,0
36.69,28.31,4.1,74.0,1,0
39.55,26.05,4.0,24.0,1,0
36.68,26.34,4.3,27.0,1,0
38.6,26.64,4.1,12.0,1,0
39.39,28.68,4.1,10.0,1,0
37.1,36.0,4.1,10.0,0,0
36.5,30.8,4.1,10.0,1,0
35.45,26.37,4.0,35.0,1,0
38.49,27.1,4.0,8.0,1,0
40.53,26.42,4.3,8.0,1,0
39.26,26.58,4.0,10.0,1,0
35.77,28.42,4.1,71.0,1,0
40.85,27.91,4.0,11.0,1,0
35.72,27.46,4.0,39.0,1,0
40.8,28.82,5.0,10.0,1,0
36.98,28.84,4.0,2.0,1,0
36.63,26.23,4.0,10.0,1,0
37.12,29.48,4.3,1.0,1,0
37.9,28.0,4.1,10.0,1,0
36.14,27.8,4.0,72.0,1,0
38.39,36.63,4.2,33.0,0,0
35.36,26.71,4.1,28.0,1,0
35.07,27.09,4.0,63.0,1,0
37.1,29.83,4.4,10.0,1,0
37.52,29.58,4.2,23.0,1,0
36.45,28.22,4.1,77.0,1,0
37.41,30.55,4.3,10.0,1,0
36.12,27.25,4.2,10.0,1,0
35.08,27.12,4.0,13.0,1,0
39.54,28.53,4.2,10.0,1,0
36.22,31.8,4.1,10.0,1,0
37.04,29.53,4.5,20.0,1,0
36.27,27.22,5.0,41.0,1,0
37.0,29.59,4.2,36.0,1,0
37.0,29.53,4.3,13.0,1,0
37.0,29.57,5.0,26.0,1,0
35.2,27.06,4.0,10.0,1,0
36.53,26.98,4.1,10.0,1,0
36.89,28.62,4.1,14.0,1,0
39.98,27.48,4.3,28.0,1,0
36.1,27.18,4.2,11.0,1,0
36.3,27.12,4.0,10.0,1,0
36.15,27.1,4.0,19.0,1,0
36.28,27.14,4.0,1.0,1,0
36.16,27.17,4.1,10.0,1,0
36.22,27.15,4.0,10.0,1,0
36.27,27.14,4.1,10.0,1,0
36.09,27.19,4.1,21.0,1,0
36.53,26.88,4.2,149.0,1,-1
36.18,27.13,4.1,22.0,1,0
36.1,27.11,4.6,35.0,1,0
35.26,27.06,4.3,33.0,1,0
36.05,27.2,4.1,21.0,1,0
35.0,26.14,4.0,26.0,1,0
36.05,27.15,4.0,19.0,1,0
36.05,27.21,4.3,54.0,1,0
36.16,27.09,4.3,20.0,1,0
36.07,27.15,4.0,27.0,1,0
36.19,27.14,4.6,40.0,1,0
36.11,27.18,4.7,37.0,1,0
36.1,27.18,4.5,20.0,1,0
36.21,27.07,4.2,5.0,1,0
36.2,27.1,4.2,7.0,1,0
36.06,27.18,4.0,24.0,1,0
36.01,27.19,4.3,15.0,1,0
35.3,27.11,4.1,10.0,1,0
36.09,27.27,4.1,23.0,1,0
36.07,27.26,4.2,10.0,1,0
35.69,26.15,4.1,115.0,1,0
36.13,27.16,4.0,5.0,1,0
36.05,27.14,4.4,42.0,1,0
35.97,27.25,4.1,22.0,1,0
35.21,26.11,4.5,1.0,1,0
36.03,27.23,4.0,21.0,1,0
36.04,27.12,4.0,37.0,1,0
36.13,27.14,4.0,13.0,1,0
36.12,27.14,4.1,16.0,1,0
36.04,27.14,4.0,23.0,1,0
36.0,27.19,4.1,12.0,1,0
36.12,27.17,4.1,1.0,1,0
36.16,27.1,4.0,6.0,1,0
36.12,27.16,4.0,10.0,1,0
36.09,27.16,4.1,23.0,1,0
36.17,27.15,4.0,10.0,1,0
36.13,27.18,4.0,10.0,1,0
36.1,27.15,4.7,28.0,1,0
36.04,27.1,4.5,26.0,1,0
36.16,27.18,4.0,1.0,1,0
36.08,27.15,4.1,26.0,1,0
36.14,27.08,4.0,41.0,1,0
36.28,27.15,4.0,1.0,1,0
36.79,26.61,4.1,16.0,1,0
35.2,27.79,4.1,19.0,1,0
37.94,29.19,4.0,10.0,1,0
37.87,29.22,4.2,7.0,1,0
35.04,27.23,4.0,17.0,1,0
35.2,26.62,4.3,88.0,1,0
36.53,28.59,4.1,81.0,1,0
35.1,26.17,4.0,27.0,1,0
36.56,26.61,4.0,10.0,1,0
36.76,26.62,4.1,15.0,1,0
36.71,26.61,4.9,11.0,1,0
38.62,26.19,4.2,13.0,1,0
36.47,26.99,4.1,142.0,1,-1
35.41,26.76,4.0,26.0,1,0
35.32,26.76,4.1,11.0,1,0
35.63,27.33,4.2,53.0,1,0
35.48,31.09,4.1,22.0,1,0
35.63,27.0,4.1,17.0,1,0
39.22,26.25,4.7,10.0,1,0
39.18,26.32,4.2,8.0,1,0
39.12,26.6,4.0,3.0,1,0
35.1,27.06,4.0,10.0,1,0
37.02,28.06,4.1,21.0,1,0
35.35,27.47,4.1,13.0,1,0
39.67,27.88,4.2,10.0,1,0
37.05,28.03,4.1,6.0,1,0
37.03,28.11,5.1,17.0,1,0
37.01,28.03,4.0,18.0,1,0
37.04,28.17,5.0,12.0,1,0
35.22,27.66,4.4,20.0,1,0
36.33,27.74,4.2,96.0,1,0
37.73,29.24,4.6,23.0,1,0
37.72,29.26,4.5,19.0,1,0
37.73,29.33,4.9,10.0,1,0
36.98,28.2,4.5,1.0,1,0
35.75,26.08,4.2,10.0,1,0
36.08,27.15,4.0,33.0,1,0
35.29,28.7,5.0,13.0,1,0
36.1,28.15,4.1,4.0,1,0
36.72,28.35,4.2,111.0,1,0
35.76,26.85,4.2,92.0,1,0
35.98,27.4,4.6,40.0,1,0
36.59,26.29,4.3,26.0,1,0
38.86,27.0,4.2,3.0,1,0
36.84,27.6,4.0,16.0,1,0
36.04,28.12,4.3,7.0,1,0
35.0,26.8,4.1,50.0,1,0
35.44,26.78,4.1,41.0,1,0
35.15,27.11,4.1,10.0,1,0
35.34,27.97,4.2,87.0,1,0
40.88,28.24,4.9,11.0,1,0
35.73,27.49,4.5,36.0,1,0
35.19,27.15,4.2,37.0,1,0
36.88,27.72,4.6,30.0,1,0
36.89,27.71,4.3,35.0,1,0
36.78,28.28,4.0,78.0,1,0
40.42,28.46,4.7,18.0,1,0
36.38,28.21,4.4,18.0,1,0
36.28,28.17,4.4,8.0,1,0
36.3,28.35,4.7,24.0,1,0
36.24,28.31,4.4,8.0,1,0
36.28,28.35,4.4,10.0,1,0
36.28,28.33,4.4,14.0,1,0
36.25,28.26,4.6,36.0,1,0
36.21,28.29,4.7,16.0,1,0
36.24,28.27,5.1,27.0,1,0
39.15,40.5,4.2,10.0,0,0
35.64,27.35,4.2,10.0,1,0
35.04,27.62,4.2,63.0,1,0
35.88,27.17,4.0,97.0,1,0
35.5,27.3,4.2,39.0,1,0
39.25,26.26,4.7,19.0,1,0
36.15,28.24,4.3,51.0,1,0
35.75,27.32,4.4,56.0,1,0
36.8,28.18,4.6,85.0,1,0
35.69,27.25,4.3,47.0,1,0
35.73,27.28,4.5,50.0,1,0
35.7,27.4,4.1,35.0,1,0
35.68,27.22,4.2,60.0,1,0
35.62,27.32,4.1,2.0,1,0
36.63,26.75,4.7,153.0,1,1
36.03,27.33,4.1,24.0,1,0
36.07,27.34,4.0,39.0,1,0
39.3,27.92,4.0,3.0,1,0
35.5,27.4,4.3,32.0,1,0
36.07,27.13,4.6,41.0,1,0
35.7,27.3,4.0,7.0,1,0
35.4,27.5,4.0,10.0,1,0
35.8,27.8,4.1,73.0,1,0
35.5,27.4,4.0,10.0,1,0
36.03,27.12,4.1,10.0,1,0
36.09,27.12,4.5,46.0,1,0
36.92,28.39,4.4,20.0,1,0
35.29,26.26,4.0,33.0,1,0
35.2,26.27,4.1,3.0,1,0
35.5,26.23,4.0,1.0,1,0
35.6,27.8,4.3,86.0,1,0
35.3,26.25,4.0,18.0,1,0
35.11,26.08,4.2,59.0,1,0
35.41,26.08,4.4,18.0,1,0
35.9,27.29,4.1,5.0,1,0
36.08,28.12,4.4,25.0,1,0
36.16,28.14,4.3,17.0,1,0
35.71,27.13,4.2,51.0,1,0
38.82,26.89,4.0,12.0,1,0
36.17,28.11,4.2,35.0,1,0
36.15,28.12,4.3,16.0,1,0
36.19,28.03,4.3,7.0,1,0
36.19,27.1,4.7,42.0,1,0
35.65,26.43,4.1,47.0,1,0
38.75,27.74,4.0,14.0,1,0
39.74,28.78,4.2,8.0,1,0
40.8,28.99,4.6,10.0,1,0
37.94,28.56,5.5,5.0,1,0
36.92,26.56,4.0,10.0,1,0
39.07,27.79,4.1,11.0,1,0
40.25,27.32,4.1,5.0,1,0
39.11,27.84,4.1,10.0,1,0
39.04,28.79,4.2,10.0,1,0
36.69,27.94,4.0,10.0,1,0
35.09,26.37,4.0,80.0,1,0
37.85,27.4,4.2,7.0,1,0
39.46,28.44,4.5,11.0,1,0
38.88,27.53,4.0,10.0,1,0
38.4,26.72,4.0,10.0,1,0
35.76,26.44,4.0,5.0,1,0
36.93,28.0,4.1,11.0,1,0
36.99,26.58,4.0,19.0,1,0
37.55,26.93,4.3,18.0,1,0
35.5,27.8,4.4,25.0,1,0
36.38,26.52,4.4,146.0,1,1
40.79,27.58,4.2,22.0,1,0
35.91,28.49,4.3,10.0,1,0
35.41,28.0,4.5,69.0,1,0
35.24,27.8,4.4,64.0,1,0
36.81,26.62,4.9,25.0,1,0
36.88,26.58,4.2,39.0,1,0
40.2,27.26,4.1,12.0,1,0
39.16,26.24,4.1,12.0,1,0
39.2,26.17,4.8,17.0,1,0
36.97,28.85,4.5,9.0,1,0
36.64,26.89,4.2,156.0,1,-1
39.29,27.7,4.6,15.0,1,0
37.65,27.57,4.4,23.0,1,0
36.03,27.42,4.1,13.0,1,0
38.8,27.83,4.2,12.0,1,0
38.77,27.83,4.4,10.0,1,0
40.13,29.29,4.5,10.0,1,0
39.2,26.21,4.2,14.0,1,0
38.86,27.01,4.0,5.0,1,0
36.43,28.87,4.5,58.0,1,0
37.23,28.79,4.4,11.0,1,0
35.92,26.17,4.4,106.0,1,-1
36.3,27.74,4.2,32.0,1,0
36.2,27.9,4.3,44.0,1,0
35.55,27.44,4.1,5.0,1,0
36.16,28.82,4.8,51.0,1,0
39.71,26.09,4.0,26.0,1,0
35.63,27.11,4.1,9.0,1,0
35.4,27.25,4.4,32.0,1,0
40.74,27.38,4.6,9.0,1,0
35.36,28.02,4.3,67.0,1,0
35.99,26.85,4.0,10.0,1,0
35.24,27.91,4.2,34.0,1,0
38.51,27.69,4.3,15.0,1,0
35.06,26.98,4.2,48.0,1,0
36.61,27.67,4.2,128.0,1,-1
38.53,27.36,4.1,7.0,1,0
35.67,26.46,4.0,5.0,1,0
35.58,26.52,4.1,120.0,1,0
38.91,27.8,4.3,10.0,1,0
40.74,30.0,4.0,27.0,1,0
39.04,26.14,4.0,12.0,1,0
38.86,26.12,4.0,10.0,1,0
35.1,27.36,4.2,24.0,1,0
36.13,27.31,4.0,55.0,1,0
39.22,27.72,4.1,10.0,1,0
37.23,28.72,4.1,10.0,1,0
35.07,27.97,4.4,58.0,1,0
35.54,27.6,4.2,55.0,1,0
37.22,28.42,4.2,9.0,1,0
37.83,26.87,4.5,27.0,1,0
37.85,26.87,4.3,28.0,1,0
36.06,27.24,4.6,49.0,1,0
35.97,28.07,4.3,85.0,1,0
35.9,27.27,4.4,16.0,1,0
39.56,28.76,4.4,7.0,1,0
35.64,27.17,4.0,5.0,1,0
